Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/Air_Freshener_915.png | Pred: 3 | True: 0
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/disposable_cup_1530.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/disposable_paper_cup_2053.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/disposable_plastic_cup_122.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/disposable_white_plastic_packet_for_food_125.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/disposible_paper_wristband_298.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/dress_shirt_tag_229.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/dryer_sheets_2147.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/earbud_tip_packaging_1531.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/empty_antiseptic_hand_rub_3114.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/empty_popcorn_packet_771.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/empty_yogurt_pot_1907.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/expired_cream_cheese_2000.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/expired_fish_dinner_2969.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/foam_broccolini_package_922.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/food_soiled_reusable_plastic_bag_2394.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/glass_beaker_2061.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/glass_cup_3408.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/greasy_pizza_box_260.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/greasy_pizza_box_3371.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/hot_sauce_package_3121.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/instant_pho_1853.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/jam_jar_2798.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/knife_safety_holster_plastic_1283.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/large_tetra_brik_262.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/leftover_essential_oils_1436.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/magezine_3410.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/metamucil_1855.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/napkin_ring_2799.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/old_cracked_plastic_lid_1291.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/old_hat_2490.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/old_plastic_rewards_card_1296.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/paper_chocolate_bar_wrapper_412.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/paper_straw_and_paper_wrapper_2194.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/paper_tissue_25.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/paper_towel_2017.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/paper_towel_26.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/pizza_box_with_some_grease_2371.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/plastic_cucumber_wrapping_1303.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/plastic_envlope_1032.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/plastic_food_package_908.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/plastic_food_package_909.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/plastic_frame_1131.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/plastic_wrist_band_97.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/rubber_iphone_card_holder_140.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/rubbing_alcohol_1871.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/scrap_fabric_627.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/siggi_s_2237.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/small_tetra_brik_280.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/soiled_egg_carton_1448.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/speaker_case_2239.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/straw_wrapper_1875.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/straw_wrapper_2076.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/strawberry_package_3140.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/tissue_748.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/tissue_box_2507.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/tissue_box_2662.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/tissue_roll_1056.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/tissue_roll_749.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/tissues_2240.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/toilet_paper_1551.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/toilet_roller_1034.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/transparent_empty_ziploc_plastic_1257.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/tuna_fish_1161.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/unused_brown_napkin_2201.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/unused_paper_napkin_3274.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/unused_paper_towel_3275.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/used_bodywach_286.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/used_giftcard_3143.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/used_paper_towel_3049.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/used_straw_2842.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/vape_juice_bottle_2598.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/yogurt_plastic_lid_418.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/Food_Container_71.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/Wooden_Stirstick_39.png | Pred: 3 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/a_tea_bag_in_a_cup_2602.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/avocado_single_178.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/bun_wrapped_in_plastic_wrap_290.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/chewed_gum_1993.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/clean_paper_fork_2182.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/clean_shawarma_paper_packaging_1395.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/compostable_plate_1360.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/cotton_ball_2526.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/crossaint_3367.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/crumpled_paper_towel_3196.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/cup_coaster_3401.png | Pred: 3 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/cut_tofu_1504.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/dirty_plastic_plate_1041.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/disposable_wood_fork_2738.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/disposable_wood_knife_2739.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/disposable_wood_spoon_2740.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/empty_egg_carton_2897.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/empty_paper_container_300.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/expired_cheese_stick_1505.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/humus_520.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/nail_clippings_1375.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/old_dog_liver_treat_2011.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/olive_oil_1511.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/packaged_sausages_1200.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/paper_coffee_sleeve_860.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/paper_plate_1514.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/particle_board_2401.png | Pred: 3 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/plastic_bag_3451.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/stir_stick_3431.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/teabag_2197.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/teag_bag_3387.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/tissue_for_wiping_1522.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/toilet_paper_roll_1820.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/towel_paper_3434.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/tzatziki_534.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/used_kleenex_3221.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/used_paper_straw_1386.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/used_paper_straw_372.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/used_snot_rag_1211.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/used_sourcream_container_200.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/used_toothpick_3222.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/used_wipes_2694.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/used_wipes_751.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/vitamin_gummies_1213.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/white_paper_plate_1214.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/wine_bottle_cork_2347.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/worn_yellow_grey_sock_on_wood_2767.png | Pred: 3 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Air_freshener_spray_bottle_2133.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Button_1713.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/CD_case_2519.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Dirty_Book_549.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Dog_Toy_921.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Empty_Shopping_Bag_127.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Empty_bottle_of_detergent_2703.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Labtop_981.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Lysol_Disinfectant_Spray_bottle_1918.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Old_Paperback_book_1684.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Old_Rubber_band_2106.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Phone_Charger_985.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Used_napkin_2723.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/acetone_empty_container_2132.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/bag_797.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/brake_cleaner_3471.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/broken_dog_toy_2954.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/broken_metal_tongs_with_rubber_sections_109.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/burned_out_light_bulb_1885.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/capped_disinfect_spray_1755.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/clean_glass_cup_597.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/cleaner_empty_container_2140.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/cleaning_material_2289.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/cleaning_wipes_2141.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/closed_tool_box_3107.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/compact_fluorescent_light_bulb_1594.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/compact_fluorescent_light_bulb_3154.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/compressed_air_duster_1595.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/compressed_gas_container_3474.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/dirty_beach_towel_3337.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/dirty_old_rag_cloth_1275.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/dirty_rag_1276.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/dirty_toothbrush_1562.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/dirty_wooden_spoon_687.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/disco_ball_297.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/dishwasher_detergent_2145.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/disinfectant_bottle_479.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/drano_container_1430.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/dvd_disc_2566.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/ear_plugs_3403.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/elastic_band_1722.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/elastic_bands_1723.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/electric_toothbrush_head_2390.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_airfreshner_can_1016.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_audi_hydrocarbons_container_2993.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_contact_cement_can_2994.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_draino_bottle_63.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_febreeze_can_2149.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_plastic_container_3300.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_spray_bottle_247.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_sunscreen_canister_3344.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_toluene_can_2996.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_water_bottle_557.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_windshield_wiper_fluid_3260.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_wood_finish_pail_2998.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/expired_prescription_drugs_1764.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/fake_plant_1044.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/febreeze_bottle_1910.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/febreeze_bottle_1911.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/filled_glass_cleaner_bottle_484.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/fingernail_polish_bottle_3163.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/foam_drink_coozie_2393.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/foam_phone_holder_1727.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/foam_roller_602.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/glass_cleaner_2861.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/glass_cleaner_empty_container_2155.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/glass_mug_1433.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/greasy_tray_439.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/grocery_bag_1539.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/half_full_gas_bottle_159.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/hard_plastic_washerfluid_container_1232.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/hardcover_book_1682.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/hedset_box_1171.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/house_paint_gallon_can_3164.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/laundry_basket_2539.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/leftover_cotton_fabric_3346.png | Pred: 2 | True: 3
