Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/Air_Freshener_915.png | Pred: 3 | True: 0
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/apple_juice_2207.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/arm_sling_box_1105.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/average_sized_printer_paper_2920.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/bathing_soap_box_711.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/black_plastic_battery_door_289.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/broken_shoe_polish_1752.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/brown_amazon_pouch_2039.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/bulb_packaging_1423.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/chips_packet_46.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/chocolate_685.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/clean_tin_foil_890.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/clothes_tag_3064.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/coffee_lid_2816.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/cologne_bottle_2213.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/container_coffee_918.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/cup_placemat_2215.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/dirty_disposable_bowl_714.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/dirty_freezer_bag_1672.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/dirty_plastic_beef_meat_packaging_2959.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/dirty_plastic_container_3291.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/dirty_plastic_tray_and_disposable_cutlery_2248.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/dirty_plastic_wrap_431.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/dirty_small_yogurt_container_2961.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/dirty_smoothie_cup_and_straw_3292.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/dirty_takeout_container_2963.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/discarded_precription_meds_477.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/disposable_paper_cup_2053.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/disposable_plastic_cup_122.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/disposable_white_plastic_packet_for_food_125.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/disposible_paper_wristband_298.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/dress_shirt_tag_229.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/dryer_sheets_2147.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/earbud_tip_packaging_1531.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/empty_antiseptic_hand_rub_3114.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/empty_derma_stamp_box_1837.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/empty_hair_mask_jar_2786.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/empty_perfume_bottle_2647.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/empty_popcorn_packet_771.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/empty_toothpaste_box_3079.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/empty_yogurt_pot_1907.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/emtpy_pepper_container_310.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/expired_cream_cheese_2000.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/expired_fish_dinner_2969.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/foam_broccolini_package_922.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/folded_paper_napkin_on_wood_2746.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/food_soiled_reusable_plastic_bag_2394.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/glass_beaker_2061.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/glass_cup_3408.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/greasy_pizza_box_260.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/greasy_pizza_box_3371.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/hot_sauce_package_3121.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/instant_pho_1853.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/jam_jar_2798.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/knife_safety_holster_plastic_1283.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/large_tetra_brik_262.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/leftover_essential_oils_1436.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/loose_leaf_paper_2942.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/magezine_3410.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/metamucil_1855.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/old_cracked_plastic_lid_1291.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/old_hat_2490.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/old_plastic_rewards_card_1296.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/paper_pancake_box_1245.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/paper_pieces_1026.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/paper_pipe_1129.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/paper_straw_and_paper_wrapper_2194.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/paper_tissue_25.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/paper_towel_2017.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/paper_wrapper_1130.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/pizza_box_with_some_grease_2371.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/plastic_cable_management_275.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/plastic_cling_wrap_2374.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/plastic_cucumber_wrapping_1303.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/plastic_envlope_1032.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/plastic_wrap_3269.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/plastic_wrapper_1152.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/plastic_wrist_band_97.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/printer_paper_with_ink_2948.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/rubber_iphone_card_holder_140.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/rubbing_alcohol_1871.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/rusted_tin_can_1692.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/scrap_fabric_627.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/small_tetra_brik_280.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/soiled_egg_carton_1448.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/speaker_case_2239.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/straw_wrapper_1875.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/straw_wrapper_2076.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/strawberry_package_3140.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/takeout_container_2977.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/tissue_748.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/tissue_box_2507.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/tissue_roll_1056.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/tissue_roll_749.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/tissues_2240.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/toilet_paper_1551.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/toothpaste_box_2510.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/toothpaste_box_2950.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/toothpaste_box_3273.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/tuna_fish_1161.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/unused_brown_napkin_2201.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/unused_paper_napkin_3274.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/unused_paper_towel_3275.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/used_bodywach_286.png | Pred: 3 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/used_giftcard_3143.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/used_paper_791.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/used_paper_towel_3049.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/used_straw_2842.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/vape_juice_bottle_2598.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/wax_box_3147.png | Pred: 0 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/wrinkled_used_paper_1880.png | Pred: 2 | True: 1
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/Food_Container_71.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/a_tea_bag_in_a_cup_2602.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/avocado_single_178.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/bun_wrapped_in_plastic_wrap_290.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/cheese_1087.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/chewed_gum_1993.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/clean_shawarma_paper_packaging_1395.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/cola_gummy_candy_1177.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/compostable_plate_1360.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/cotton_ball_2526.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/crossaint_3367.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/crumpled_paper_towel_3196.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/cup_coaster_3401.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/cut_tofu_1504.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/dirty_carboard_pizza_box_12.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/dirty_plastic_plate_1041.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/disposable_wood_fork_2738.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/empty_egg_carton_2897.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/empty_paper_container_300.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/expired_cheese_stick_1505.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/expired_jam_2001.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/humus_520.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/kibble_bad_example_2909.png | Pred: 3 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/mini_pitas_2191.png | Pred: 3 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/nail_clippings_1375.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/old_dog_liver_treat_2011.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/packaged_beef_1196.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/packaged_sausages_1200.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/paper_coffee_sleeve_860.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/paper_plate_1514.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/paper_tissue_1378.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/particle_board_2401.png | Pred: 3 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/plastic_bag_3451.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/rose_1812.png | Pred: 3 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/stir_stick_3431.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/takeout_container_1521.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/teabag_2197.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/teag_bag_3387.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/tissue_for_wiping_1522.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/toilet_paper_roll_1820.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/tzatziki_534.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/used_crumpled_toilet_paper_1259.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/used_kleenex_3221.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/used_paper_straw_1386.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/used_snot_rag_1211.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/used_sourcream_container_200.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/used_toothpick_3222.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/used_wipes_2694.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/used_wipes_751.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/vitamin_gummies_1213.png | Pred: 0 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/white_paper_plate_1214.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Green/wine_bottle_cork_2347.png | Pred: 1 | True: 2
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Button_1713.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Dirty_Book_549.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Dog_Toy_921.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Empty_Shopping_Bag_127.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Empty_bottle_of_detergent_2703.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Labtop_981.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Lysol_Disinfectant_Spray_bottle_1918.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Old_Paperback_book_1684.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Old_Ripped_Hoodie_573.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Old_Rubber_band_2106.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Phone_Charger_985.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Reusable_bag_cloth_167.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Shoelace_2514.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/Show_rope_1033.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/acetone_empty_container_2132.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/air_fryer_961.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/bag_797.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/bleach_empty_container_2136.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/brake_cleaner_3471.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/broken_clothing_iron_1318.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/broken_dog_toy_2954.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/broken_electric_jar_1749.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/broken_metal_door_nob_108.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/broken_metal_tongs_with_rubber_sections_109.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/broken_popcorn_maker_468.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/broken_vacuum_470.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/burned_out_light_bulb_1885.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/capped_disinfect_spray_1755.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/clean_glass_cup_597.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/cleaner_empty_container_2140.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/cleaning_material_2289.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/cleaning_wipes_2141.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/closed_tool_box_3107.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/compact_fluorescent_light_bulb_1594.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/compact_fluorescent_light_bulb_3154.png | Pred: 0 | True: 3
